user_id,first_tran_date,location,age,gender
57087964,2020-07-23,Other,33_to_37,Male
20617267,2018-04-11,Other,28_to_32,Male
41308868,2018-11-08,HCMC,28_to_32,Male
47890182,2020-01-10,Other,28_to_32,Male
58868292,2020-09-24,Other,unknown,Male
33267981,2018-03-24,HN,>37,Male
38839343,2018-07-13,HN,23_to_27,Female
40382764,2017-11-22,Other,28_to_32,Male
47921607,2020-04-10,Other,18_to_22,Male
35598085,2016-06-25,HCMC,33_to_37,Male
48970474,2019-08-30,Other,23_to_27,Female
35226713,2019-01-22,HCMC,23_to_27,Male
60408387,2020-11-19,Other,>37,Female
30037154,2017-01-06,Other,unknown,Male
35804784,2016-07-29,Unknown,unknown,Male
43057192,2018-08-27,Other,23_to_27,Male
54443155,2020-03-30,Other,33_to_37,Male
46316864,2019-12-10,HN,28_to_32,Male
40414153,2020-07-21,Other,33_to_37,Male
42864644,2020-03-19,HCMC,23_to_27,Male
34432918,2017-10-31,HN,>37,Male
20387442,2019-08-13,Unknown,>37,Male
50753977,2019-11-14,Other,28_to_32,Female
47688107,2019-08-14,HCMC,18_to_22,Female
44040634,2018-11-01,Other,>37,Male
45228676,2019-01-31,HN,23_to_27,Female
45238811,2020-10-20,Other,unknown,Female
52026639,2020-08-31,HN,18_to_22,Female
50181406,2019-11-19,Other,18_to_22,Male
51398993,2019-12-04,HCMC,28_to_32,Female
44490417,2020-02-24,Other,18_to_22,Male
4474454,2019-12-19,HCMC,18_to_22,Male
37456383,2019-02-28,HCMC,23_to_27,Male
41113339,2018-02-18,Other,28_to_32,Male
56064480,2020-05-23,HCMC,23_to_27,Male
48469723,2019-10-02,HN,33_to_37,Female
40817137,2018-06-30,HN,28_to_32,Female
57466336,2020-07-29,Other,>37,Male
40369244,2018-09-26,HN,unknown,Female
41236916,2019-06-26,HCMC,23_to_27,Female
60490151,2020-11-23,Other,unknown,Male
49511717,2019-10-21,HN,>37,Female
5079266,2018-11-30,Other,28_to_32,Female
32017848,2018-10-18,Other,28_to_32,Male
58608197,2020-09-14,Other,unknown,Female
33622175,2019-08-30,Other,23_to_27,Male
41914657,2020-07-02,Other,23_to_27,Female
27958604,2020-07-23,Other,33_to_37,Male
43442788,2019-05-08,Unknown,unknown,Female
51955915,2019-12-23,HCMC,unknown,Male
35900803,2016-08-08,Other,28_to_32,Female
42275576,2018-06-19,Other,33_to_37,Male
42329884,2018-06-25,Other,28_to_32,Female
49408491,2019-12-15,HCMC,28_to_32,Male
49593846,2019-10-26,Other,18_to_22,Female
45366541,2019-06-05,HCMC,23_to_27,Male
32806116,2019-07-31,Other,23_to_27,Male
3333923,2019-01-20,HCMC,28_to_32,Male
41093452,2019-09-30,Other,18_to_22,Female
42276140,2018-07-02,Other,28_to_32,Female
44873608,2019-01-29,HCMC,23_to_27,Female
36793853,2016-12-14,HN,unknown,Female
48159680,2019-09-29,HCMC,18_to_22,Female
28766431,2019-01-25,Other,33_to_37,Male
46592696,2020-11-08,Other,28_to_32,Male
44938318,2019-01-03,Other,unknown,Male
42416369,2019-08-05,HCMC,18_to_22,Male
39323785,2017-10-22,HN,28_to_32,Male
44569503,2018-12-25,HN,33_to_37,Male
36532198,2020-03-25,Other,33_to_37,Male
49458248,2019-09-20,Other,28_to_32,Male
58427984,2020-09-06,Other,unknown,Female
53214488,2020-02-14,Other,28_to_32,Female
3338026,2020-08-14,Other,unknown,Male
35198846,2016-03-31,HN,unknown,Male
45980049,2019-11-21,Other,28_to_32,Male
47883288,2019-07-31,HCMC,>37,Female
43942641,2018-10-26,HCMC,unknown,Female
8691887,2019-04-25,Other,28_to_32,Male
42154938,2020-11-20,Other,28_to_32,Female
45194882,2020-04-26,HN,18_to_22,Male
47898640,2019-07-02,Other,unknown,Male
17745844,2018-12-18,HCMC,28_to_32,Female
21164703,2019-09-05,HCMC,28_to_32,Male
49941471,2019-10-14,Other,23_to_27,Female
23419721,2018-09-13,HCMC,23_to_27,Female
46048204,2020-06-25,Other,unknown,Female
14321672,2018-05-07,HCMC,33_to_37,Female
46671905,2020-02-04,Other,23_to_27,Male
41889788,2020-01-23,HCMC,23_to_27,Female
5249322,2019-03-31,Other,unknown,Male
41577857,2019-07-06,Other,28_to_32,Male
38906062,2018-09-12,HCMC,33_to_37,Male
44968564,2020-12-30,HCMC,18_to_22,Male
49135793,2019-09-04,HCMC,23_to_27,Female
44811901,2018-12-26,HN,23_to_27,Male
54083330,2020-07-07,HCMC,23_to_27,Male
42794618,2020-07-27,Other,unknown,Male
48609064,2019-08-10,HCMC,28_to_32,Male
57517937,2020-07-30,Other,unknown,Male
40594533,2017-12-18,Unknown,23_to_27,Male
33238551,2020-06-06,Other,unknown,Male
50573663,2020-08-18,HN,33_to_37,Male
24063910,2019-06-16,HCMC,23_to_27,Male
36639869,2019-03-20,Other,33_to_37,Male
45849066,2019-03-01,HCMC,23_to_27,Male
5618060,2019-02-28,Other,18_to_22,Male
48750981,2019-08-30,Other,18_to_22,Female
41951260,2018-06-04,Other,18_to_22,Male
39145644,2017-07-28,HN,23_to_27,Male
3550191,2020-05-05,Other,28_to_32,Male
41421598,2019-12-04,Other,23_to_27,Male
27449891,2020-03-27,Other,23_to_27,Male
41333369,2018-03-17,HN,18_to_22,Female
56740831,2020-07-10,Other,23_to_27,Male
36583286,2017-06-24,HN,23_to_27,Male
6379148,2018-11-17,HCMC,28_to_32,Female
30122074,2019-12-08,Other,unknown,Male
43072534,2018-12-25,HCMC,>37,Male
40638146,2017-12-24,Other,23_to_27,Male
54064103,2020-06-26,Other,23_to_27,Male
38688852,2017-07-12,Other,28_to_32,Female
30007241,2017-09-17,HN,28_to_32,Male
54676228,2020-05-22,Unknown,unknown,Male
4741365,2019-02-27,HCMC,unknown,Male
34116403,2017-09-15,Other,unknown,Male
40570760,2019-05-25,Other,23_to_27,Female
55239197,2020-04-15,Other,28_to_32,Female
21334102,2020-05-29,Unknown,28_to_32,Male
47739405,2019-09-25,Other,23_to_27,Male
21762211,2019-09-11,Other,unknown,Male
48303209,2019-07-24,Other,23_to_27,Male
47759930,2019-06-21,HCMC,28_to_32,Male
43455860,2019-10-14,Other,28_to_32,Male
57995021,2020-08-25,HCMC,33_to_37,Female
50474358,2020-02-28,HCMC,18_to_22,Male
38395195,2018-05-31,Other,28_to_32,Male
375442,2018-01-23,Other,28_to_32,Male
40296654,2017-11-13,Other,unknown,Male
15427544,2020-04-30,Other,23_to_27,Male
43721838,2018-12-21,Other,18_to_22,Female
3292823,2019-04-07,Other,33_to_37,Female
52457281,2020-07-18,HCMC,>37,Male
20156562,2019-02-21,Other,28_to_32,Male
50024095,2020-06-09,HCMC,unknown,Female
47378336,2019-09-10,Other,23_to_27,Female
57198766,2020-07-17,Other,unknown,Female
35582108,2018-04-01,HCMC,>37,Male
41138767,2019-06-29,Other,18_to_22,Female
48497146,2019-08-04,HCMC,18_to_22,Male
52809041,2020-01-23,Other,18_to_22,Male
44119989,2018-11-13,HCMC,18_to_22,Male
49173590,2019-09-07,Other,23_to_27,Male
56126666,2020-06-07,Unknown,>37,Female
50726660,2019-11-20,HCMC,18_to_22,Female
4541301,2019-09-05,HCMC,unknown,Female
41736228,2018-05-30,HN,23_to_27,Male
48610242,2019-08-12,HCMC,23_to_27,Male
11613867,2019-12-10,HCMC,unknown,Male
47353054,2020-01-24,Other,33_to_37,Male
26779091,2018-05-31,Other,33_to_37,Female
42326586,2018-06-24,HN,18_to_22,Female
49075038,2019-09-16,Other,23_to_27,Female
57012997,2020-07-09,Other,23_to_27,Female
50783824,2019-11-14,Other,23_to_27,Female
41707027,2018-04-26,Other,28_to_32,Male
48344193,2019-08-14,Other,18_to_22,Female
57766544,2020-08-10,Unknown,unknown,Female
16439416,2019-09-08,Unknown,unknown,Female
8933212,2020-08-09,Unknown,unknown,Male
41845811,2020-02-07,Other,33_to_37,Male
34204927,2020-07-23,Other,23_to_27,Male
46670439,2020-12-03,Other,23_to_27,Female
37305610,2017-08-17,Other,28_to_32,Male
47931390,2019-11-07,Other,unknown,Male
42972194,2019-06-02,Other,23_to_27,Male
53645532,2020-02-16,Other,unknown,Female
274427,2016-02-14,Other,28_to_32,Male
47527357,2019-11-22,Other,unknown,Female
53540925,2020-08-29,HN,23_to_27,Female
15348634,2020-04-11,Other,33_to_37,Male
42461318,2020-01-07,HCMC,18_to_22,Female
56632984,2020-06-20,Other,33_to_37,Male
40337907,2018-03-25,HCMC,23_to_27,Female
45147033,2019-05-01,Other,33_to_37,Male
53542125,2020-02-15,Other,28_to_32,Female
43416364,2019-11-07,HCMC,23_to_27,Female
39745810,2019-04-24,HCMC,18_to_22,Male
55707789,2020-06-17,Other,>37,Male
58124093,2020-10-20,Other,unknown,Male
46311399,2019-03-26,Other,unknown,Male
47557621,2019-06-09,Other,28_to_32,Male
35505287,2016-07-20,Other,23_to_27,Female
40754110,2019-11-08,HCMC,18_to_22,Female
40278652,2018-03-13,Other,unknown,Male
44472081,2019-10-15,HCMC,23_to_27,Male
53218850,2020-10-06,Other,28_to_32,Female
51726796,2020-01-09,HCMC,23_to_27,Female
38424434,2019-06-24,Other,23_to_27,Male
54964901,2020-09-24,Other,unknown,Male
48369068,2019-07-28,Unknown,unknown,Male
10249939,2018-10-27,HCMC,33_to_37,Male
42115699,2020-04-19,Other,unknown,Male
7889309,2019-10-31,Other,unknown,Male
25763718,2020-03-17,HCMC,33_to_37,Female
48888194,2019-08-22,Unknown,unknown,Male
39705378,2017-12-14,HCMC,23_to_27,Female
31014731,2019-12-03,HCMC,28_to_32,Male
54169378,2020-05-15,Unknown,18_to_22,Male
57672726,2020-08-06,HCMC,33_to_37,Male
9475246,2019-11-27,HCMC,unknown,Female
42364953,2019-12-26,Other,23_to_27,Male
48414865,2019-08-01,HN,unknown,Male
30697702,2020-05-07,Other,33_to_37,Male
41772085,2020-02-20,Other,18_to_22,Male
41922471,2020-03-24,Other,unknown,FeMale_
39221026,2020-03-11,Other,23_to_27,Male
44859235,2019-01-08,Other,>37,Female
55900471,2020-05-14,Other,28_to_32,Male_
39575208,2019-01-02,HCMC,23_to_27,Male_
43049409,2018-10-31,HCMC,23_to_27,Male_
31533823,2020-01-20,HCMC,18_to_22,Female
54811468,2020-04-02,Other,unknown,Male_
11519675,2020-04-11,Other,18_to_22,Male_
47200931,2019-05-27,Other,unknown,Male_
44112735,2018-11-09,Other,33_to_37,FeMale_
47016887,2020-07-29,HN,23_to_27,FeMale_
44838660,2020-10-03,HCMC,>37,f
36671120,2018-04-10,Other,33_to_37,f
46619141,2019-04-04,Other,23_to_27,Male_
42976691,2020-03-01,Other,18_to_22,FeMale_
43849717,2019-01-13,Other,23_to_27,Male_
32168887,2019-11-27,Other,33_to_37,FeMale_
43611731,2018-10-05,HCMC,unknown,Male_
8763565,2020-01-30,Other,23_to_27,FeMale_
55469413,2020-07-19,Other,23_to_27,FeMale_
59602205,2020-10-21,Unknown,unknown,FeMale_
11850572,2018-08-24,HN,unknown,Male_
41585383,2018-04-12,Other,23_to_27,Female
19343978,2019-07-10,HCMC,33_to_37,Female
46919029,2019-05-02,Other,23_to_27,Male_
46164100,2019-04-16,HCMC,23_to_27,Male_
52806279,2020-01-23,Unknown,23_to_27,Male_
32852896,2018-04-12,HCMC,>37,Female
41669637,2018-06-14,HN,23_to_27,FeMale_
54046795,2020-02-29,Other,28_to_32,FeMale_
30507719,2020-03-06,Other,23_to_27,Male_
42051736,2018-06-09,HN,>37,Female
43530574,2018-10-01,HCMC,18_to_22,FeMale_
48166661,2020-02-04,Other,28_to_32,Male_
50907777,2020-03-05,HCMC,23_to_27,Female
49717618,2019-10-03,HN,28_to_32,FeMale_
39994623,2018-12-10,Other,23_to_27,Male_
35858614,2019-11-04,HN,28_to_32,FeMale_
39615055,2017-07-28,Other,28_to_32,Male_
35309435,2016-07-28,HCMC,28_to_32,Male_
29412244,2019-05-23,Other,33_to_37,FeMale_
42688531,2019-04-17,Other,unknown,Male_
32429315,2018-07-22,HCMC,28_to_32,FeMale_
43867047,2020-09-18,HCMC,>37,Female
34754039,2019-12-23,Other,28_to_32,Male_
47770434,2019-06-26,HCMC,unknown,Female
43330362,2018-09-17,Other,28_to_32,FeMale_
41121960,2018-02-18,Other,23_to_27,Male_
47872169,2019-06-28,HCMC,unknown,Male_
41816905,2018-05-10,Other,23_to_27,Male_
35864537,2020-01-10,Other,33_to_37,Female
50614214,2019-12-29,HCMC,>37,FeMale_
49512747,2019-12-18,Other,23_to_27,Female
57589606,2020-08-06,Unknown,unknown,FeMale_
46397626,2019-03-27,HCMC,23_to_27,Male_
54532945,2020-04-12,Other,23_to_27,FeMale_
46980390,2019-09-14,Other,18_to_22,Female
45661172,2020-06-17,Other,23_to_27,FeMale_
36616293,2019-01-23,HCMC,23_to_27,FeMale_
1949098,2017-12-21,Unknown,unknown,FeMale_
53390637,2020-02-16,Other,18_to_22,Female
49499355,2019-09-26,HCMC,unknown,FeMale_
52453646,2020-01-15,HCMC,>37,Female
43960479,2020-03-13,Other,18_to_22,FeMale_
42249617,2020-03-26,HCMC,28_to_32,Male_
51268986,2019-11-30,HN,18_to_22,Female
42509052,2019-12-26,HCMC,23_to_27,Female
49003719,2019-08-30,HCMC,unknown,FeMale_
56490630,2020-06-15,Other,unknown,Male_
31935246,2019-06-30,Unknown,33_to_37,Female
56877763,2020-09-28,Other,unknown,FeMale_
51171636,2019-11-27,Other,28_to_32,Female
10814409,2020-11-27,HCMC,33_to_37,Female
51494928,2020-06-12,Other,18_to_22,FeMale_
58449289,2020-10-14,Other,unknown,Female
7130320,2018-03-02,Other,28_to_32,FeMale_
42144863,2019-10-26,HCMC,28_to_32,Female
30501562,2018-12-08,Other,23_to_27,Female
6479207,2018-11-08,HCMC,23_to_27,FeMale_
60362769,2020-11-19,HN,unknown,Male_
39348628,2018-03-30,Other,33_to_37,FeMale_
55953424,2020-10-29,Other,unknown,Female
27923117,2019-12-12,HN,>37,FeMale_
56269182,2020-06-05,Unknown,unknown,Female
17606852,2020-02-20,Other,unknown,Male
53126011,2020-02-02,Other,unknown,FeMale_
44603808,2019-02-25,Other,18_to_22,Male_
40228752,2018-01-26,HCMC,33_to_37,Female
41008253,2020-03-10,HN,23_to_27,Male_
36810257,2016-12-15,Other,23_to_27,Male_
46063900,2019-02-25,HCMC,unknown,FeMale_
41567981,2018-09-13,HN,23_to_27,Female
46699421,2019-04-13,HCMC,33_to_37,FeMale_
47172943,2019-08-29,Other,23_to_27,Female
56557966,2020-06-30,Other,28_to_32,Female
47150740,2019-06-19,HCMC,28_to_32,Male_
54745263,2020-06-30,Unknown,33_to_37,Female
44528104,2020-03-16,HCMC,18_to_22,Female
51714329,2019-12-15,Other,18_to_22,Male_
41011224,2020-09-18,Unknown,unknown,Female
53763383,2020-08-28,Unknown,unknown,Female
31090563,2019-09-20,Other,23_to_27,Male
46031512,2019-05-27,Other,28_to_32,FeMale_
34906990,2018-06-17,HCMC,unknown,Female
38477958,2017-08-15,Other,28_to_32,Male_
35404238,2017-12-06,Other,28_to_32,Male_
17293673,2020-08-06,Other,23_to_27,Male_
48471432,2019-08-12,Unknown,unknown,Male_
55344166,2020-04-17,Other,28_to_32,Male_
41766352,2019-11-02,Other,>37,Male_
19771649,2020-08-26,Other,33_to_37,Male_
52064485,2019-12-30,Other,23_to_27,Female
11262601,2019-11-02,Other,unknown,Female
59340259,2020-10-12,Other,unknown,FeMale_
53147295,2020-04-10,HCMC,23_to_27,Female
38864265,2020-02-06,Other,18_to_22,FeMale_
43186821,2019-01-15,HCMC,18_to_22,FeMale_
47929974,2019-07-18,HCMC,23_to_27,FeMale_
57378491,2020-09-23,Unknown,23_to_27,Male_
43869179,2019-07-31,Other,23_to_27,Male_
4225505,2018-07-24,Other,23_to_27,Male_
52860196,2020-01-24,HCMC,unknown,Female
43986279,2018-12-18,HCMC,18_to_22,FeMale_
41273475,2020-02-07,Other,23_to_27,FeMale_
34263405,2019-03-26,HCMC,>37,FeMale_
52266202,2020-01-02,HN,unknown,FeMale_
54591632,2020-03-20,Unknown,unknown,Male_
7098799,2018-05-09,HCMC,unknown,FeMale_
39912791,2017-10-24,HCMC,33_to_37,FeMale_
7854894,2019-12-11,Other,unknown,FeMale_
709068,2019-06-29,HN,28_to_32,Male_
41154038,2018-03-13,HN,28_to_32,Male_
36446852,2018-09-11,HCMC,28_to_32,Female
41125936,2018-05-13,HCMC,>37,Male_
40482108,2020-04-06,Other,23_to_27,FeMale_
47267414,2019-12-12,Other,23_to_27,Female
50367699,2019-10-31,Other,23_to_27,Male_
11118181,2018-12-08,Other,33_to_37,Male_
55872244,2020-06-16,Other,18_to_22,Female
37387006,2018-05-29,Other,33_to_37,Female
9560847,2020-01-21,HCMC,33_to_37,Male_
58608960,2020-09-14,Other,33_to_37,FeMale_
58828116,2020-09-22,Other,unknown,FeMale_
1638572,2016-02-14,HCMC,33_to_37,FeMale_
34805026,2019-07-12,HCMC,28_to_32,FeMale_
53589127,2020-02-16,Other,33_to_37,FeMale_
39075419,2017-06-01,HCMC,28_to_32,Female
38481950,2017-04-05,HCMC,23_to_27,Female
57339491,2020-07-25,Other,28_to_32,Male_
49864857,2019-11-19,HCMC,23_to_27,Male_
18567161,2018-04-13,Other,23_to_27,Male_
54609151,2020-04-20,HN,23_to_27,Female
11362928,2019-03-23,HCMC,33_to_37,FeMale_
36215823,2016-09-27,HCMC,23_to_27,FeMale_
55782948,2020-09-28,Unknown,unknown,FeMale_
43259379,2018-09-10,Other,unknown,Female
45749530,2019-05-13,Other,28_to_32,Male_
10246673,2019-05-23,HCMC,28_to_32,Male
15777089,2019-03-17,Other,28_to_32,Male_
38819267,2018-12-31,Other,23_to_27,FeMale_
6041564,2020-09-30,HCMC,18_to_22,Male
33918446,2016-01-01,Other,23_to_27,Male_
48935074,2019-11-30,Other,28_to_32,Male_
33522694,2017-10-12,Other,28_to_32,Male_
52076915,2020-01-23,HCMC,23_to_27,FeMale_
55527475,2020-05-02,HN,>37,Male_
49545428,2019-09-27,Other,28_to_32,Male_
47435144,2019-11-11,HN,18_to_22,Female
54900932,2020-03-31,Unknown,23_to_27,FeMale_
34966450,2019-11-18,Other,unknown,FeMale_
21442649,2020-02-13,HN,23_to_27,Female
40484066,2018-02-04,Other,23_to_27,Male_
17907302,2019-10-07,HCMC,unknown,FeMale_
44026270,2018-10-30,Other,33_to_37,Male_
52428105,2020-01-09,Other,unknown,Male_
50725911,2019-11-17,Other,unknown,Male_
3380165,2019-08-20,Other,23_to_27,Male_
30463702,2020-01-22,HCMC,unknown,Female
50838457,2019-11-16,Other,unknown,Male_
46794816,2019-10-17,HCMC,28_to_32,FeMale_
44906812,2019-05-27,Other,23_to_27,Male_
36661545,2017-06-11,Other,unknown,Male_
32359182,2018-06-16,HCMC,28_to_32,Male_
5068831,2020-02-20,Unknown,unknown,Female
40372862,2018-07-17,HCMC,18_to_22,Male_
43247458,2019-02-18,HCMC,28_to_32,Male_
41429195,2018-03-31,Other,28_to_32,Male_
36110116,2019-05-03,HN,28_to_32,f
33995419,2019-03-18,HCMC,33_to_37,FeMale_
42595409,2018-08-20,Other,28_to_32,Male_
20385944,2020-03-11,Unknown,23_to_27,Female
56778601,2020-06-27,HN,18_to_22,Female
41788450,2018-05-10,Other,unknown,Female
42492516,2019-04-13,HCMC,>37,Male_
13642231,2019-10-02,HCMC,28_to_32,Female
49017026,2019-08-29,Other,23_to_27,f
45804438,2019-02-23,Other,>37,Male_
50757850,2020-03-20,HCMC,33_to_37,FeMale_
42844390,2020-01-07,Other,23_to_27,FeMale_
43311668,2019-04-06,Other,23_to_27,Male_
16372374,2020-06-26,Other,33_to_37,FeMale_
50742971,2020-01-11,Other,23_to_27,FeMale_
38604969,2017-04-25,HCMC,>37,FeMale_
44050260,2018-11-02,HCMC,23_to_27,Female
49541897,2019-11-22,Other,unknown,FeMale_
40451678,2017-11-30,HCMC,28_to_32,FeMale_
30923323,2018-07-06,HN,28_to_32,FeMale_
27133353,2018-10-23,HN,18_to_22,FeMale_
10908964,2020-02-07,HCMC,28_to_32,FeMale_
49063929,2019-08-30,HN,18_to_22,Female
35582482,2017-03-29,Other,unknown,Male
5147678,2017-08-03,HCMC,28_to_32,FeMale_
48087469,2019-07-10,Other,23_to_27,Female
40990686,2018-02-27,Other,unknown,Female
48250393,2019-09-11,HCMC,33_to_37,Male_
42548130,2019-11-05,Other,18_to_22,Male_
35805873,2020-08-02,Unknown,unknown,Male_
49659843,2019-09-30,HN,18_to_22,FeMale_
4056961,2020-04-12,HCMC,23_to_27,FeMale_
38498305,2017-04-08,HN,unknown,Female
39212599,2020-10-01,Other,unknown,Female
4198027,2019-12-09,Other,23_to_27,FeMale_
42508654,2018-11-16,Other,unknown,Male_
38772609,2017-09-30,HN,unknown,FeMale_
370022,2019-07-03,Other,23_to_27,FeMale_
1474153,2019-03-07,HCMC,33_to_37,Male_
38852016,2017-05-13,HCMC,unknown,Male
33985988,2017-10-09,Other,28_to_32,Female
32949672,2016-01-01,HCMC,>37,Female
49871646,2019-10-16,Unknown,unknown,Male_
33094573,2018-09-11,HCMC,18_to_22,Male_
47018965,2019-05-02,Other,unknown,Male_
43682378,2018-10-10,HCMC,33_to_37,FeMale_
56788698,2020-06-28,Other,18_to_22,Female
37088926,2017-12-05,Other,33_to_37,Male_
1993207,2019-04-16,HCMC,33_to_37,Female
35057114,2017-04-29,Other,28_to_32,Male_
55539497,2020-04-25,Other,18_to_22,FeMale_
54515142,2020-03-17,HCMC,23_to_27,Male_
53168816,2020-07-12,Other,unknown,FeMale_
35351056,2019-10-05,Other,28_to_32,Male_
50876639,2019-11-17,Other,23_to_27,Female
32543663,2019-10-10,Other,>37,Male_
7590738,2019-07-21,HCMC,>37,Female
43916660,2018-10-26,HCMC,18_to_22,Male_
48920158,2020-01-23,Other,>37,Male
31982174,2017-04-19,Other,>37,Female
56413870,2020-06-30,HCMC,unknown,FeMale_
54013128,2020-02-28,Other,18_to_22,Female
53290563,2020-02-06,HN,18_to_22,Male_
31797336,2019-04-10,HCMC,unknown,FeMale_
41323464,2018-03-16,HCMC,28_to_32,Male_
52632911,2020-07-12,Other,23_to_27,Male_
30990980,2019-03-08,HCMC,23_to_27,FeMale_
51326272,2019-12-13,Other,>37,Male_
39025440,2019-02-28,Other,unknown,FeMale_
27726642,2017-09-03,HCMC,28_to_32,Male_
29960537,2018-03-19,HCMC,23_to_27,Female
9155164,2019-10-18,Other,18_to_22,Male_
54801441,2020-10-01,Other,>37,Female
42242948,2019-12-15,Other,23_to_27,FeMale_
46567806,2019-04-05,Other,23_to_27,FeMale_
48191489,2019-09-04,HN,unknown,Female
44274516,2018-12-01,HN,18_to_22,Male_
11494732,2020-03-20,Other,18_to_22,FeMale_
45605747,2019-09-12,Other,23_to_27,Male_
59172586,2020-10-06,Other,unknown,Female
43399292,2019-09-13,HCMC,28_to_32,Male_
38903404,2020-05-16,Other,28_to_32,Male
3412421,2020-05-07,Other,unknown,FeMale_
48101597,2020-02-11,Other,23_to_27,Female
40190618,2019-12-06,Other,28_to_32,Male_
3660782,2020-09-12,HN,unknown,Male_
48220933,2019-07-26,Other,28_to_32,Male
31076941,2018-12-24,HCMC,23_to_27,FeMale_
39181569,2017-06-26,Other,>37,Female
10868836,2019-05-08,HCMC,28_to_32,Female
1881754,2019-07-10,HN,33_to_37,Male_
50234946,2019-11-19,Other,23_to_27,Female
52345961,2020-01-05,Other,28_to_32,FeMale_
3596605,2017-03-03,HCMC,>37,FeMale_
45333204,2019-03-10,Other,unknown,FeMale_
1094909,2019-06-22,HCMC,33_to_37,Female
43625688,2018-10-06,Unknown,23_to_27,Male_
37722034,2019-02-27,HCMC,23_to_27,FeMale_
43684828,2020-05-04,Unknown,unknown,Male_
1379875,2016-12-12,HCMC,28_to_32,FeMale_
42049002,2018-09-07,HCMC,33_to_37,FeMale_
54869862,2020-05-10,HCMC,18_to_22,Male_
50323181,2020-05-04,Other,33_to_37,Female
43748830,2018-11-29,Other,23_to_27,Female
40671528,2018-01-10,HCMC,unknown,Male_
41651370,2018-04-20,Other,28_to_32,Male_
53531111,2020-02-17,HCMC,18_to_22,Male_
54435061,2020-04-05,Unknown,18_to_22,Female
50322869,2019-10-30,Other,18_to_22,FeMale_
40380739,2017-12-12,HCMC,28_to_32,Male_
36147447,2018-10-24,Other,28_to_32,Male_
39842157,2019-10-05,HN,23_to_27,Female
28644219,2020-05-08,HN,18_to_22,FeMale_
50813501,2019-11-15,HN,33_to_37,Female
41547347,2018-11-01,HCMC,23_to_27,Male_
51187802,2020-04-22,Other,unknown,Male_
50702751,2019-11-11,HN,18_to_22,Female
11203475,2020-01-02,HCMC,23_to_27,FeMale_
50163876,2020-02-01,Other,18_to_22,Female
50906699,2019-11-23,Other,18_to_22,Female
40344180,2017-12-27,Other,28_to_32,Male_
34872396,2016-10-06,HCMC,33_to_37,FeMale_
30188316,2019-10-18,Other,>37,Male_
50156022,2019-10-30,HCMC,28_to_32,FeMale_
56576649,2020-06-28,Other,33_to_37,FeMale_
50564173,2019-11-23,HN,18_to_22,Female
34617999,2020-02-14,Other,23_to_27,Male_
19286195,2020-07-18,Unknown,unknown,FeMale_
51100555,2019-12-03,HN,18_to_22,f
20823559,2019-09-06,HN,18_to_22,FeMale_
46527197,2019-06-04,Other,28_to_32,Male_
42427603,2019-07-13,HCMC,23_to_27,Male_
40700121,2020-01-27,HCMC,18_to_22,Female
50410612,2019-12-02,HCMC,18_to_22,Female
47117925,2019-06-03,Other,unknown,Male_
45605389,2019-04-07,Other,28_to_32,Male_
41421630,2018-04-20,Other,23_to_27,Male_
49457927,2020-02-08,Other,unknown,FeMale_
40904977,2019-01-03,HCMC,>37,Male_
50253023,2019-10-27,Other,33_to_37,FeMale_
40813484,2019-10-22,HN,23_to_27,FeMale_
53805967,2020-02-28,HCMC,33_to_37,Male_
44307420,2018-12-06,HN,unknown,FeMale_
40030649,,Other,33_to_37,Female
48452497,2020-03-13,Unknown,unknown,Female
45249392,2020-02-10,Other,18_to_22,Male_
53017911,2020-02-19,HCMC,18_to_22,Male_
35044066,2019-03-03,Other,28_to_32,FeMale_
44356441,2018-11-24,HN,18_to_22,Female
38824826,2019-08-28,Other,23_to_27,Female
17242722,2016-02-08,HCMC,28_to_32,Female
45182455,2019-09-11,Other,28_to_32,FeMale_
40477495,2019-11-07,Other,unknown,f
50104642,2019-10-22,Other,18_to_22,FeMale_
37006842,2019-06-18,HCMC,33_to_37,Male_
40178839,2019-08-16,Other,23_to_27,FeMale_
44453629,2018-12-01,Other,23_to_27,Male
31633229,2020-05-01,HCMC,23_to_27,Male_
3321108,2018-03-13,HCMC,28_to_32,Male
55840484,2020-05-17,Unknown,18_to_22,FeMale_
52508540,2020-02-14,Other,18_to_22,Female
43254178,2019-08-31,Other,23_to_27,Male_
51961575,2019-12-25,Other,unknown,FeMale_
39109084,2017-06-05,Other,18_to_22,Female
40725861,2019-09-26,HN,23_to_27,FeMale_
41722728,2020-01-08,Other,23_to_27,Male_
53753959,2020-02-19,HCMC,33_to_37,FeMale_
1197234,2019-12-05,HCMC,23_to_27,Male_
35003426,2019-11-21,HCMC,23_to_27,Female
3337670,2020-09-10,HCMC,33_to_37,Male_
60319117,2020-11-19,HN,28_to_32,Male_
40199062,2019-01-06,Other,28_to_32,Male
54325038,2020-03-26,Other,23_to_27,FeMale_
42346666,2018-06-26,HCMC,28_to_32,Female
42262207,2018-06-20,Other,23_to_27,Female
49206206,2019-09-21,Other,23_to_27,Male_
34224577,2020-02-21,HCMC,28_to_32,FeMale_
55767166,2020-10-30,Other,33_to_37,FeMale_
48540657,2019-08-12,Other,23_to_27,FeMale_
43488351,2020-06-08,Other,unknown,FeMale_
7586390,2019-10-28,HCMC,23_to_27,Male_
