user_id,order_id,Date,Amount,Merchant_id,Purchase_status,Rate_pct,Merchant_name,Revenue,Month,weekday,User_id,Age,Gender,Location,First_tran_date,tran_month,first_tran_month,Type_user
46413749,7325845824,2020-09-26,10000,13,,3,Mobifone,300.0,2020-09,Saturday,46413749,unknown,Female,HN,2019-04-01,2020-09,2019-04,Current
52683850,7318802989,2020-09-26,20000,12,,2,Viettel,400.0,2020-09,Saturday,52683850,23_to_27,Male,Other,2020-08-30,2020-09,2020-08,Current
56697080,7318736843,2020-09-26,50000,12,,2,Viettel,1000.0,2020-09,Saturday,56697080,23_to_27,Male,Other,2020-07-28,2020-09,2020-07,Current
41204058,7327858581,2020-09-26,20000,12,,2,Viettel,400.0,2020-09,Saturday,41204058,28_to_32,Female,Other,2018-03-03,2020-09,2018-03,Current
16785391,7328507496,2020-09-26,50000,13,Mua hộ,3,Mobifone,1500.0,2020-09,Saturday,16785391,unknown,Male,Other,2020-08-06,2020-09,2020-08,Current
41202361,7322297035,2020-09-26,10000,12,,2,Viettel,200.0,2020-09,Saturday,41202361,unknown,Male,Other,2020-07-08,2020-09,2020-07,Current
57640063,7326318587,2020-09-26,50000,14,,4,Vinaphone,2000.0,2020-09,Saturday,57640063,unknown,Male,Other,2020-08-06,2020-09,2020-08,Current
54799939,7326068384,2020-09-26,10000,12,,2,Viettel,200.0,2020-09,Saturday,54799939,unknown,Male,Other,2020-03-26,2020-09,2020-03,Current
5081047,7324417905,2020-09-26,10000,12,,2,Viettel,200.0,2020-09,Saturday,5081047,unknown,Male,Other,2020-07-29,2020-09,2020-07,Current
57186793,7328981721,2020-09-26,10000,12,,2,Viettel,200.0,2020-09,Saturday,57186793,unknown,Female,Other,2020-09-26,2020-09,2020-09,New
46292436,7328657518,2020-09-26,20000,13,,3,Mobifone,600.0,2020-09,Saturday,46292436,unknown,Female,Other,2019-03-12,2020-09,2019-03,Current
39025440,7323105614,2020-09-26,30000,12,,2,Viettel,600.0,2020-09,Saturday,39025440,unknown,Female,Other,2019-02-28,2020-09,2019-02,Current
43675962,7320583233,2020-09-26,100000,13,Mua hộ,3,Mobifone,3000.0,2020-09,Saturday,43675962,23_to_27,Female,Other,2019-10-29,2020-09,2019-10,Current
49400457,7325582710,2020-09-26,100000,14,Mua hộ,4,Vinaphone,4000.0,2020-09,Saturday,49400457,28_to_32,Male,Other,2019-09-18,2020-09,2019-09,Current
26422242,7322261810,2020-09-26,20000,13,,3,Mobifone,600.0,2020-09,Saturday,26422242,28_to_32,Female,Other,2019-03-01,2020-09,2019-03,Current
7848766,7330442139,2020-09-26,10000,14,,4,Vinaphone,400.0,2020-09,Saturday,7848766,28_to_32,Male,Other,2020-03-08,2020-09,2020-03,Current
48631389,7322473832,2020-09-26,20000,12,,2,Viettel,400.0,2020-09,Saturday,48631389,28_to_32,Male,Other,2019-08-11,2020-09,2019-08,Current
54248578,7323381601,2020-09-26,50000,12,,2,Viettel,1000.0,2020-09,Saturday,54248578,unknown,Male,Other,2020-03-08,2020-09,2020-03,Current
44818205,7394884084,2020-10-01,10000,12,,2,Viettel,200.0,2020-10,Thursday,44818205,18_to_22,Male,HCMC,2019-03-05,2020-10,2019-03,Current
44888059,7397973488,2020-10-01,20000,12,,2,Viettel,400.0,2020-10,Thursday,44888059,18_to_22,Female,HCMC,2018-12-30,2020-10,2018-12,Current
49532912,7397717884,2020-10-01,50000,13,,3,Mobifone,1500.0,2020-10,Thursday,49532912,23_to_27,Male,HCMC,2019-10-02,2020-10,2019-10,Current
45133915,7392871262,2020-10-01,20000,12,,2,Viettel,400.0,2020-10,Thursday,45133915,28_to_32,Male,HCMC,2020-05-30,2020-10,2020-05,Current
45875416,7390199829,2020-10-01,100000,12,Mua hộ,2,Viettel,2000.0,2020-10,Thursday,45875416,28_to_32,Female,HCMC,2020-09-27,2020-10,2020-09,Current
40904977,7393151167,2020-10-01,20000,13,,3,Mobifone,600.0,2020-10,Thursday,40904977,>37,Male,HCMC,2019-01-03,2020-10,2019-01,Current
43467374,7397492171,2020-10-01,20000,14,,4,Vinaphone,800.0,2020-10,Thursday,43467374,28_to_32,Male,HN,2018-09-25,2020-10,2018-09,Current
43064212,7393934806,2020-10-01,10000,12,,2,Viettel,200.0,2020-10,Thursday,43064212,18_to_22,Female,Other,2018-08-27,2020-10,2018-08,Current
51133417,7397498056,2020-10-01,10000,14,,4,Vinaphone,400.0,2020-10,Thursday,51133417,18_to_22,Female,Other,2020-01-23,2020-10,2020-01,Current
46779834,7393540788,2020-10-01,50000,12,,2,Viettel,1000.0,2020-10,Thursday,46779834,18_to_22,Female,Other,2020-05-31,2020-10,2020-05,Current
41069751,7394489198,2020-10-01,20000,13,,3,Mobifone,600.0,2020-10,Thursday,41069751,23_to_27,Male,Other,2018-02-13,2020-10,2018-02,Current
57551466,7396593590,2020-10-01,50000,12,,2,Viettel,1000.0,2020-10,Thursday,57551466,23_to_27,Male,Other,2020-08-01,2020-10,2020-08,Current
43254178,7392836778,2020-10-01,500000,12,Mua hộ,2,Viettel,10000.0,2020-10,Thursday,43254178,23_to_27,Male,Other,2019-08-31,2020-10,2019-08,Current
44888128,7392452909,2020-10-01,50000,15,,4,Vietnamobile,2000.0,2020-10,Thursday,44888128,28_to_32,Female,Other,2019-04-23,2020-10,2019-04,Current
52670000,7397711758,2020-10-01,50000,12,,2,Viettel,1000.0,2020-10,Thursday,52670000,28_to_32,Female,Other,2020-02-01,2020-10,2020-02,Current
48371488,7389773156,2020-10-01,100000,13,Mua hộ,3,Mobifone,3000.0,2020-10,Thursday,48371488,28_to_32,Female,Other,2019-07-30,2020-10,2019-07,Current
39728433,7397906101,2020-10-01,50000,15,,4,Vietnamobile,2000.0,2020-10,Thursday,39728433,18_to_22,Female,HCMC,2018-02-06,2020-10,2018-02,Current
41113339,7387996726,2020-10-01,10000,12,,2,Viettel,200.0,2020-10,Thursday,41113339,28_to_32,Male,Other,2018-02-18,2020-10,2018-02,Current
30679494,7388917084,2020-10-01,20000,12,,2,Viettel,400.0,2020-10,Thursday,30679494,33_to_37,Female,HCMC,2018-07-10,2020-10,2018-07,Current
54646862,7398149737,2020-10-01,20000,12,,2,Viettel,400.0,2020-10,Thursday,54646862,28_to_32,Male,Other,2020-06-07,2020-10,2020-06,Current
50282433,7392577188,2020-10-01,50000,13,,3,Mobifone,1500.0,2020-10,Thursday,50282433,33_to_37,Female,HCMC,2019-10-29,2020-10,2019-10,Current
55400343,7397591032,2020-10-01,50000,12,,2,Viettel,1000.0,2020-10,Thursday,55400343,18_to_22,Male,HCMC,2020-04-20,2020-10,2020-04,Current
48530264,7398189566,2020-10-01,20000,14,,4,Vinaphone,800.0,2020-10,Thursday,48530264,18_to_22,Male,HCMC,2019-08-16,2020-10,2019-08,Current
46221489,7389812843,2020-10-01,20000,12,,2,Viettel,400.0,2020-10,Thursday,46221489,>37,Male,HN,2019-03-11,2020-10,2019-03,Current
44284436,7392583158,2020-10-01,20000,12,,2,Viettel,400.0,2020-10,Thursday,44284436,28_to_32,Male,Other,2020-06-02,2020-10,2020-06,Current
50360298,7392345982,2020-10-01,20000,12,,2,Viettel,400.0,2020-10,Thursday,50360298,>37,Male,Other,2020-02-02,2020-10,2020-02,Current
43816177,7388091960,2020-10-01,500000,14,Mua hộ,4,Vinaphone,20000.0,2020-10,Thursday,43816177,>37,Male,Other,2020-02-12,2020-10,2020-02,Current
29016437,7396941436,2020-10-01,200000,13,Mua hộ,3,Mobifone,6000.0,2020-10,Thursday,29016437,>37,Female,Other,2020-09-11,2020-10,2020-09,Current
35282777,7393091161,2020-10-01,50000,12,,2,Viettel,1000.0,2020-10,Thursday,35282777,>37,Male,Other,2016-08-21,2020-10,2016-08,Current
54801441,7393801610,2020-10-01,10000,13,,3,Mobifone,300.0,2020-10,Thursday,54801441,>37,Female,Other,2020-10-01,2020-10,2020-10,New
3429327,7391025474,2020-10-01,100000,12,Mua hộ,2,Viettel,2000.0,2020-10,Thursday,3429327,>37,Male,Other,2020-05-14,2020-10,2020-05,Current
39550216,7388202340,2020-10-01,10000,12,,2,Viettel,200.0,2020-10,Thursday,39550216,>37,Male,Other,2020-01-14,2020-10,2020-01,Current
41794795,7392167390,2020-10-01,30000,12,,2,Viettel,600.0,2020-10,Thursday,41794795,33_to_37,Male,HCMC,2018-05-06,2020-10,2018-05,Current
40143872,7388127401,2020-10-01,50000,12,,2,Viettel,1000.0,2020-10,Thursday,40143872,23_to_27,Male,Other,2017-10-18,2020-10,2017-10,Current
40146984,7388774197,2020-10-01,100000,12,,2,Viettel,2000.0,2020-10,Thursday,40146984,23_to_27,Female,HN,2017-10-19,2020-10,2017-10,Current
58888894,7395143081,2020-10-01,100000,13,,3,Mobifone,3000.0,2020-10,Thursday,58888894,unknown,Female,Other,2020-09-24,2020-10,2020-09,Current
54760093,7390657972,2020-10-01,50000,13,,3,Mobifone,1500.0,2020-10,Thursday,54760093,unknown,Female,Unknown,2020-05-14,2020-10,2020-05,Current
42857121,7391999004,2020-10-01,10000,14,,4,Vinaphone,400.0,2020-10,Thursday,42857121,28_to_32,Male,Other,2020-04-29,2020-10,2020-04,Current
5193364,7392737361,2020-10-01,20000,12,,2,Viettel,400.0,2020-10,Thursday,5193364,unknown,Male,Unknown,2019-12-29,2020-10,2019-12,Current
33509733,7400234041,2020-10-02,10000,15,,4,Vietnamobile,400.0,2020-10,Friday,33509733,28_to_32,Male,HCMC,2016-01-03,2020-10,2016-01,Current
56025495,7412173010,2020-10-02,20000,12,,2,Viettel,400.0,2020-10,Friday,56025495,28_to_32,Male,HCMC,2020-06-18,2020-10,2020-06,Current
33059107,7403287997,2020-10-02,100000,13,Mua hộ,3,Mobifone,3000.0,2020-10,Friday,33059107,28_to_32,Male,HCMC,2016-12-14,2020-10,2016-12,Current
49461116,7410174198,2020-10-02,20000,13,,3,Mobifone,600.0,2020-10,Friday,49461116,23_to_27,Male,Other,2020-02-11,2020-10,2020-02,Current
40087852,7402230868,2020-10-02,10000,12,,2,Viettel,200.0,2020-10,Friday,40087852,23_to_27,Female,HN,,2020-10,,Current
36685958,7402703775,2020-10-02,20000,13,,3,Mobifone,600.0,2020-10,Friday,36685958,>37,Male,Other,2016-11-30,2020-10,2016-11,Current
48193733,7405692422,2020-10-02,10000,14,,4,Vinaphone,400.0,2020-10,Friday,48193733,18_to_22,Female,Other,2020-08-30,2020-10,2020-08,Current
50106786,7404940776,2020-10-02,20000,14,,4,Vinaphone,800.0,2020-10,Friday,50106786,23_to_27,Male,HN,2019-10-21,2020-10,2019-10,Current
49346173,7402706854,2020-10-02,20000,13,,3,Mobifone,600.0,2020-10,Friday,49346173,28_to_32,Female,HN,2020-04-25,2020-10,2020-04,Current
38874041,7400556431,2020-10-02,50000,13,,3,Mobifone,1500.0,2020-10,Friday,38874041,23_to_27,Male,HCMC,2019-07-05,2020-10,2019-07,Current
48141028,7402059777,2020-10-02,30000,12,Mua hộ,2,Viettel,600.0,2020-10,Friday,48141028,33_to_37,Male,HN,2019-07-31,2020-10,2019-07,Current
31369538,7407764767,2020-10-02,10000,13,,3,Mobifone,300.0,2020-10,Friday,31369538,33_to_37,Male,Other,2019-12-30,2020-10,2019-12,Current
50619476,7412176648,2020-10-02,20000,12,,2,Viettel,400.0,2020-10,Friday,50619476,18_to_22,Male,Other,2019-11-13,2020-10,2019-11,Current
47113635,7403657269,2020-10-02,40000,12,,2,Viettel,800.0,2020-10,Friday,47113635,23_to_27,Male,Other,2019-05-29,2020-10,2019-05,Current
18899676,7404653911,2020-10-02,100000,12,Mua hộ,2,Viettel,2000.0,2020-10,Friday,18899676,28_to_32,Female,HCMC,2019-11-05,2020-10,2019-11,Current
18566828,7411474567,2020-10-02,20000,12,,2,Viettel,400.0,2020-10,Friday,18566828,23_to_27,Female,Other,2019-06-01,2020-10,2019-06,Current
44693853,7406205558,2020-10-02,50000,12,,2,Viettel,1000.0,2020-10,Friday,44693853,23_to_27,Female,Other,2018-12-19,2020-10,2018-12,Current
16920272,7408352634,2020-10-02,50000,12,,2,Viettel,1000.0,2020-10,Friday,16920272,28_to_32,Male,Other,2018-07-23,2020-10,2018-07,Current
41914014,7404374942,2020-10-02,20000,14,,4,Vinaphone,800.0,2020-10,Friday,41914014,28_to_32,Female,Other,2018-07-31,2020-10,2018-07,Current
41105231,7405352625,2020-10-02,50000,14,,4,Vinaphone,2000.0,2020-10,Friday,41105231,28_to_32,Male,Other,2020-03-14,2020-10,2020-03,Current
4430713,7407623376,2020-10-02,50000,15,,4,Vietnamobile,2000.0,2020-10,Friday,4430713,28_to_32,Female,HCMC,2018-05-17,2020-10,2018-05,Current
57238551,7405907481,2020-10-02,10000,12,,2,Viettel,200.0,2020-10,Friday,57238551,>37,Female,HCMC,2020-07-24,2020-10,2020-07,Current
48477879,7404589844,2020-10-02,10000,14,,4,Vinaphone,400.0,2020-10,Friday,48477879,>37,Female,HN,2019-12-30,2020-10,2019-12,Current
44936521,7401799469,2020-10-02,50000,12,,2,Viettel,1000.0,2020-10,Friday,44936521,>37,Male,Other,2019-01-10,2020-10,2019-01,Current
51217927,7408598995,2020-10-02,100000,14,Mua hộ,4,Vinaphone,4000.0,2020-10,Friday,51217927,>37,Male,Other,2020-02-11,2020-10,2020-02,Current
56347731,7401352235,2020-10-02,20000,15,,4,Vietnamobile,800.0,2020-10,Friday,56347731,>37,Male,Other,2020-06-05,2020-10,2020-06,Current
50323181,7402560692,2020-10-02,20000,12,,2,Viettel,400.0,2020-10,Friday,50323181,33_to_37,Female,Other,2020-05-04,2020-10,2020-05,Current
13163108,7400556540,2020-10-02,50000,13,,3,Mobifone,1500.0,2020-10,Friday,13163108,23_to_27,Male,Other,2018-04-07,2020-10,2018-04,Current
54103435,7409074484,2020-10-02,100000,14,,4,Vinaphone,4000.0,2020-10,Friday,54103435,18_to_22,Female,Other,2020-03-02,2020-10,2020-03,Current
35756584,7406001735,2020-10-02,10000,13,,3,Mobifone,300.0,2020-10,Friday,35756584,23_to_27,Female,Other,2016-08-15,2020-10,2016-08,Current
13776026,7407496749,2020-10-02,100000,13,Mua hộ,3,Mobifone,3000.0,2020-10,Friday,13776026,unknown,Male,Other,2019-07-16,2020-10,2019-07,Current
22157184,7404033057,2020-10-02,10000,14,,4,Vinaphone,400.0,2020-10,Friday,22157184,23_to_27,Male,Unknown,2020-03-25,2020-10,2020-03,Current
18115302,7401019059,2020-10-02,10000,12,,2,Viettel,200.0,2020-10,Friday,18115302,unknown,Male,Unknown,2019-05-17,2020-10,2019-05,Current
49065837,7405904663,2020-10-02,50000,12,,2,Viettel,1000.0,2020-10,Friday,49065837,unknown,Female,Unknown,2019-09-03,2020-10,2019-09,Current
8693847,7405491289,2020-10-02,10000,12,,2,Viettel,200.0,2020-10,Friday,8693847,unknown,Female,Unknown,2020-07-29,2020-10,2020-07,Current
27171883,7417882119,2020-10-03,20000,13,,3,Mobifone,600.0,2020-10,Saturday,27171883,28_to_32,Male,Other,2019-10-26,2020-10,2019-10,Current
45786505,7421711143,2020-10-03,10000,12,,2,Viettel,200.0,2020-10,Saturday,45786505,18_to_22,Male,HCMC,2019-08-17,2020-10,2019-08,Current
2784016,7415518856,2020-10-03,20000,13,,3,Mobifone,600.0,2020-10,Saturday,2784016,23_to_27,Female,HCMC,2018-10-14,2020-10,2018-10,Current
44925276,7415906153,2020-10-03,20000,12,,2,Viettel,400.0,2020-10,Saturday,44925276,23_to_27,Female,HCMC,2019-01-02,2020-10,2019-01,Current
43242422,7418370309,2020-10-03,10000,12,,2,Viettel,200.0,2020-10,Saturday,43242422,23_to_27,Female,HCMC,2018-09-08,2020-10,2018-09,Current
44428708,7423257659,2020-10-03,20000,12,,2,Viettel,400.0,2020-10,Saturday,44428708,23_to_27,Male,HCMC,2018-11-30,2020-10,2018-11,Current
49160884,7425160739,2020-10-03,50000,12,,2,Viettel,1000.0,2020-10,Saturday,49160884,23_to_27,Male,HN,2019-10-07,2020-10,2019-10,Current
39129947,7542033972,2020-10-03,20000,14,,4,Vinaphone,800.0,2020-10,Saturday,39129947,23_to_27,Female,HCMC,2019-05-04,2020-10,2019-05,Current
49468146,7533976957,2020-10-03,50000,12,,2,Viettel,1000.0,2020-10,Saturday,49468146,23_to_27,Female,HCMC,2019-09-20,2020-10,2019-09,Current
55519731,7412958695,2020-10-03,50000,12,,2,Viettel,1000.0,2020-10,Saturday,55519731,>37,Male,Other,2020-08-15,2020-10,2020-08,Current
16903172,7412960808,2020-10-03,100000,15,Mua hộ,4,Vietnamobile,4000.0,2020-10,Saturday,16903172,28_to_32,Female,HCMC,2017-11-22,2020-10,2017-11,Current
21344348,7424336813,2020-10-03,50000,15,,4,Vietnamobile,2000.0,2020-10,Saturday,21344348,33_to_37,Female,Other,2019-02-28,2020-10,2019-02,Current
6205219,7417259995,2020-10-03,20000,12,,2,Viettel,400.0,2020-10,Saturday,6205219,>37,Male,HCMC,2019-10-11,2020-10,2019-10,Current
50782163,7424784636,2020-10-03,50000,12,,2,Viettel,1000.0,2020-10,Saturday,50782163,23_to_27,Male,Other,2019-11-20,2020-10,2019-11,Current
49665320,7417416125,2020-10-03,100000,13,Mua hộ,3,Mobifone,3000.0,2020-10,Saturday,49665320,28_to_32,Male,Other,2020-01-17,2020-10,2020-01,Current
40767905,7420851919,2020-10-03,100000,12,Mua hộ,2,Viettel,2000.0,2020-10,Saturday,40767905,28_to_32,Male,Other,2018-01-16,2020-10,2018-01,Current
52421175,7540891880,2020-10-03,10000,14,,4,Vinaphone,400.0,2020-10,Saturday,52421175,>37,Female,Other,2020-09-03,2020-10,2020-09,Current
40598778,7415483049,2020-10-03,50000,12,,2,Viettel,1000.0,2020-10,Saturday,40598778,28_to_32,Male,HN,2019-11-04,2020-10,2019-11,Current
46880130,7418918039,2020-10-03,100000,13,Mua hộ,3,Mobifone,3000.0,2020-10,Saturday,46880130,33_to_37,Male,HCMC,2019-04-25,2020-10,2019-04,Current
52061920,7413669172,2020-10-03,20000,15,,4,Vietnamobile,800.0,2020-10,Saturday,52061920,33_to_37,Male,Other,2020-05-05,2020-10,2020-05,Current
39093385,7416963791,2020-10-03,500000,12,Mua hộ,2,Viettel,10000.0,2020-10,Saturday,39093385,33_to_37,Female,Other,2020-03-28,2020-10,2020-03,Current
44705455,7415413351,2020-10-03,20000,12,,2,Viettel,400.0,2020-10,Saturday,44705455,33_to_37,Male,Other,2020-09-28,2020-10,2020-09,Current
29763035,7425063740,2020-10-03,50000,13,,3,Mobifone,1500.0,2020-10,Saturday,29763035,33_to_37,Female,Other,2020-10-03,2020-10,2020-10,New
56632984,7420808605,2020-10-03,50000,14,,4,Vinaphone,2000.0,2020-10,Saturday,56632984,33_to_37,Male,Other,2020-06-20,2020-10,2020-06,Current
50742597,7533126816,2020-10-03,10000,12,,2,Viettel,200.0,2020-10,Saturday,50742597,23_to_27,Female,Other,2020-05-17,2020-10,2020-05,Current
49392508,7538955729,2020-10-03,100000,12,Mua hộ,2,Viettel,2000.0,2020-10,Saturday,49392508,23_to_27,Male,Other,2019-09-18,2020-10,2019-09,Current
57902942,7419230992,2020-10-03,20000,12,,2,Viettel,400.0,2020-10,Saturday,57902942,33_to_37,Male,Other,2020-08-28,2020-10,2020-08,Current
57150428,7415822827,2020-10-03,100000,13,Mua hộ,3,Mobifone,3000.0,2020-10,Saturday,57150428,33_to_37,Male,Other,2020-07-22,2020-10,2020-07,Current
51324192,7535611755,2020-10-03,50000,13,,3,Mobifone,1500.0,2020-10,Saturday,51324192,unknown,Male,Other,2020-07-10,2020-10,2020-07,Current
58702874,7531969433,2020-10-03,20000,12,,2,Viettel,400.0,2020-10,Saturday,58702874,unknown,Female,Other,2020-09-28,2020-10,2020-09,Current
48817920,7418104898,2020-10-03,50000,13,,3,Mobifone,1500.0,2020-10,Saturday,48817920,23_to_27,Female,Other,2019-11-04,2020-10,2019-11,Current
55124963,7421355300,2020-10-03,20000,12,,2,Viettel,400.0,2020-10,Saturday,55124963,23_to_27,Female,Unknown,2020-04-24,2020-10,2020-04,Current
52576923,7424085675,2020-10-03,20000,15,,4,Vietnamobile,800.0,2020-10,Saturday,52576923,18_to_22,Female,Unknown,2020-01-28,2020-10,2020-01,Current
49459473,7432893653,2020-10-04,10000,14,,4,Vinaphone,400.0,2020-10,Sunday,49459473,18_to_22,Male,Other,2019-09-20,2020-10,2019-09,Current
56600606,7428696693,2020-10-04,30000,12,Mua hộ,2,Viettel,600.0,2020-10,Sunday,56600606,18_to_22,Female,Other,2020-06-18,2020-10,2020-06,Current
36047572,7433268894,2020-10-04,100000,12,Mua hộ,2,Viettel,2000.0,2020-10,Sunday,36047572,23_to_27,Male,Other,2016-08-30,2020-10,2016-08,Current
42844390,7431474818,2020-10-04,20000,13,,3,Mobifone,600.0,2020-10,Sunday,42844390,23_to_27,Female,Other,2020-01-07,2020-10,2020-01,Current
46722467,7428660996,2020-10-04,10000,12,,2,Viettel,200.0,2020-10,Sunday,46722467,23_to_27,Female,Other,2019-04-12,2020-10,2019-04,Current
41951287,7434824086,2020-10-04,20000,12,,2,Viettel,400.0,2020-10,Sunday,41951287,23_to_27,Male,HCMC,2019-01-18,2020-10,2019-01,Current
41951287,7434824086,2020-10-04,20000,12,,2,Viettel,400.0,2020-10,Sunday,41951287,23_to_27,Male,HCMC,2019-01-18,2020-10,2019-01,Current
40268162,7428156142,2020-10-04,100000,13,Mua hộ,3,Mobifone,3000.0,2020-10,Sunday,40268162,28_to_32,Female,Other,2018-05-09,2020-10,2018-05,Current
38835958,7429349609,2020-10-04,50000,13,,3,Mobifone,1500.0,2020-10,Sunday,38835958,28_to_32,Female,HCMC,2019-08-22,2020-10,2019-08,Current
53886634,7446183096,2020-10-04,100000,12,Mua hộ,2,Viettel,2000.0,2020-10,Sunday,53886634,23_to_27,Male,HCMC,2020-02-28,2020-10,2020-02,Current
26261833,7427648215,2020-10-04,50000,13,,3,Mobifone,1500.0,2020-10,Sunday,26261833,>37,Female,HCMC,2016-01-10,2020-10,2016-01,Current
54609151,7434522361,2020-10-04,100000,12,Mua hộ,2,Viettel,2000.0,2020-10,Sunday,54609151,23_to_27,Female,HN,2020-04-20,2020-10,2020-04,Current
46106813,7431731314,2020-10-04,20000,15,,4,Vietnamobile,800.0,2020-10,Sunday,46106813,>37,Male,HCMC,2020-02-21,2020-10,2020-02,Current
48178426,7449112409,2020-10-04,100000,12,Mua hộ,2,Viettel,2000.0,2020-10,Sunday,48178426,>37,Male,Unknown,2019-07-31,2020-10,2019-07,Current
4975103,7426009289,2020-10-04,20000,12,,2,Viettel,400.0,2020-10,Sunday,4975103,33_to_37,Male,Other,2020-05-29,2020-10,2020-05,Current
48977774,7534826874,2020-10-04,50000,12,,2,Viettel,1000.0,2020-10,Sunday,48977774,28_to_32,Female,HN,2019-09-06,2020-10,2019-09,Current
40110679,7434378588,2020-10-04,100000,12,,2,Viettel,2000.0,2020-10,Sunday,40110679,28_to_32,Male,HCMC,2017-11-14,2020-10,2017-11,Current
57918109,7429302598,2020-10-04,10000,12,,2,Viettel,200.0,2020-10,Sunday,57918109,>37,Female,HN,2020-08-16,2020-10,2020-08,Current
54630154,7435781194,2020-10-04,50000,12,,2,Viettel,1000.0,2020-10,Sunday,54630154,18_to_22,Female,Other,2020-05-06,2020-10,2020-05,Current
47871195,7430170217,2020-10-04,10000,12,,2,Viettel,200.0,2020-10,Sunday,47871195,23_to_27,Female,Other,2019-07-17,2020-10,2019-07,Current
44177140,7428278458,2020-10-04,30000,12,Mua hộ,2,Viettel,600.0,2020-10,Sunday,44177140,28_to_32,Female,Other,2018-11-18,2020-10,2018-11,Current
37037965,7439206267,2020-10-04,100000,12,Mua hộ,2,Viettel,2000.0,2020-10,Sunday,37037965,23_to_27,Male,Other,2017-12-13,2020-10,2017-12,Current
46382589,7439894519,2020-10-04,10000,12,,2,Viettel,200.0,2020-10,Sunday,46382589,23_to_27,Female,Other,2019-03-18,2020-10,2019-03,Current
58458573,7435574716,2020-10-04,500000,12,Mua hộ,2,Viettel,10000.0,2020-10,Sunday,58458573,33_to_37,Female,Other,2020-09-12,2020-10,2020-09,Current
39416687,7434650181,2020-10-04,50000,13,,3,Mobifone,1500.0,2020-10,Sunday,39416687,unknown,Male,Other,2020-09-29,2020-10,2020-09,Current
39416687,7434650181,2020-10-04,50000,13,,3,Mobifone,1500.0,2020-10,Sunday,39416687,unknown,Male,Other,2020-09-29,2020-10,2020-09,Current
9998710,7425650048,2020-10-04,10000,14,,4,Vinaphone,400.0,2020-10,Sunday,9998710,33_to_37,Male,Other,2020-09-18,2020-10,2020-09,Current
46099758,7449433140,2020-10-04,50000,12,,2,Viettel,1000.0,2020-10,Sunday,46099758,33_to_37,Male,Other,2020-07-20,2020-10,2020-07,Current
47087140,7426634665,2020-10-04,30000,14,,4,Vinaphone,1200.0,2020-10,Sunday,47087140,28_to_32,Female,Other,2019-05-08,2020-10,2019-05,Current
42932090,7427741902,2020-10-04,50000,12,,2,Viettel,1000.0,2020-10,Sunday,42932090,23_to_27,Female,Other,2019-07-10,2020-10,2019-07,Current
53449931,7429358278,2020-10-04,30000,13,Mua hộ,3,Mobifone,900.0,2020-10,Sunday,53449931,unknown,Female,Other,2020-02-10,2020-10,2020-02,Current
42133195,7432104321,2020-10-04,50000,13,,3,Mobifone,1500.0,2020-10,Sunday,42133195,unknown,Male,Other,2020-01-04,2020-10,2020-01,Current
37746099,7428784606,2020-10-04,50000,13,,3,Mobifone,1500.0,2020-10,Sunday,37746099,unknown,Male,Other,2017-03-01,2020-10,2017-03,Current
59080170,7434385954,2020-10-04,30000,12,Mua hộ,2,Viettel,600.0,2020-10,Sunday,59080170,unknown,Female,Unknown,2020-10-03,2020-10,2020-10,New
46096330,7448739622,2020-10-04,20000,12,,2,Viettel,400.0,2020-10,Sunday,46096330,unknown,Female,Unknown,2019-02-27,2020-10,2019-02,Current
36948531,7541343423,2020-10-04,50000,14,,4,Vinaphone,2000.0,2020-10,Sunday,36948531,28_to_32,Female,Other,2017-03-19,2020-10,2017-03,Current
35641819,7448582445,2020-10-05,40000,12,,2,Viettel,800.0,2020-10,Monday,35641819,>37,Male,HCMC,2018-05-02,2020-10,2018-05,Current
36551935,7449898645,2020-10-05,20000,12,,2,Viettel,400.0,2020-10,Monday,36551935,23_to_27,Female,HCMC,2016-11-11,2020-10,2016-11,Current
30989684,7441050022,2020-10-05,30000,13,Mua hộ,3,Mobifone,900.0,2020-10,Monday,30989684,28_to_32,Male,HCMC,2017-06-30,2020-10,2017-06,Current
30981377,7440907608,2020-10-05,10000,13,,3,Mobifone,300.0,2020-10,Monday,30981377,28_to_32,Female,HCMC,2020-09-30,2020-10,2020-09,Current
29780974,7442549189,2020-10-05,50000,15,,4,Vietnamobile,2000.0,2020-10,Monday,29780974,28_to_32,Male,HCMC,2020-02-08,2020-10,2020-02,Current
1641361,7446523117,2020-10-05,20000,13,,3,Mobifone,600.0,2020-10,Monday,1641361,23_to_27,Male,Other,2018-08-11,2020-10,2018-08,Current
390019,7441649621,2020-10-05,50000,12,,2,Viettel,1000.0,2020-10,Monday,390019,>37,Female,HCMC,2016-02-09,2020-10,2016-02,Current
44327785,7443297035,2020-10-05,20000,12,,2,Viettel,400.0,2020-10,Monday,44327785,23_to_27,Female,HN,2018-11-22,2020-10,2018-11,Current
43697204,7446678882,2020-10-05,50000,13,,3,Mobifone,1500.0,2020-10,Monday,43697204,23_to_27,Female,HCMC,2018-10-11,2020-10,2018-10,Current
48008618,7450088176,2020-10-05,50000,14,,4,Vinaphone,2000.0,2020-10,Monday,48008618,18_to_22,Male,HCMC,2020-09-01,2020-10,2020-09,Current
